-0.13906,0.92172,0.36206,0.21314,-0.32918,0.91990
-0.19483,0.90130,0.38692,0.21045,-0.34688,0.91399
-0.17893,0.90425,0.38771,0.20062,-0.35226,0.91415
-0.16987,0.90616,0.38733,0.20052,-0.35303,0.91387
-0.17823,0.89968,0.39851,0.20941,-0.36104,0.90874
-0.14020,0.90983,0.39058,0.17828,-0.36483,0.91385
-0.17034,0.90239,0.39581,0.19010,-0.36404,0.91177
-0.17385,0.89930,0.40129,0.19892,-0.36703,0.90869
-0.16779,0.89209,0.41954,0.19592,-0.38691,0.90106
-0.13577,0.90675,0.39920,0.17417,-0.37481,0.91059
-0.14509,0.89620,0.41925,0.17595,-0.39361,0.90228
-0.18035,0.89526,0.40740,0.18898,-0.37494,0.90758
-0.15355,0.90061,0.40659,0.17363,-0.38048,0.90834
-0.12891,0.91011,0.39380,0.15222,-0.37425,0.91475
-0.13489,0.89513,0.42491,0.14380,-0.40661,0.90222
-0.15406,0.88931,0.43057,0.14319,-0.41108,0.90028
-0.15001,0.90185,0.40518,0.12982,-0.38830,0.91234
-0.20611,0.88888,0.40916,0.13657,-0.38791,0.91152
-0.22347,0.87131,0.43690,0.13696,-0.41572,0.89912
-0.25638,0.86237,0.43657,0.14218,-0.41310,0.89952
-0.24139,0.87425,0.42121,0.13286,-0.40018,0.90675
-0.24469,0.87041,0.42721,0.13427,-0.40594,0.90398
-0.24583,0.87940,0.40771,0.14686,-0.38197,0.91243
-0.22706,0.88039,0.41637,0.14838,-0.39127,0.90824
-0.19108,0.89659,0.39953,0.14283,-0.37730,0.91501
-0.17633,0.89814,0.40281,0.15030,-0.37985,0.91276
-0.16277,0.89190,0.42191,0.15954,-0.39820,0.90332
-0.20448,0.87274,0.44330,0.18279,-0.41086,0.89319
-0.19586,0.90118,0.38666,0.17689,-0.35536,0.91784
-0.19253,0.91213,0.36186,0.17943,-0.32982,0.92683
-0.18353,0.90296,0.38856,0.17502,-0.35894,0.91680
-0.23486,0.86963,0.43426,0.19781,-0.39464,0.89729
-0.24802,0.86071,0.44460,0.21334,-0.39914,0.89172
-0.24099,0.87264,0.42476,0.20510,-0.38198,0.90112
-0.23950,0.87239,0.42612,0.20390,-0.38391,0.90057
-0.24731,0.85323,0.45916,0.22003,-0.41205,0.88420
-0.24751,0.85199,0.46136,0.23049,-0.41073,0.88214
-0.18982,0.88846,0.41787,0.21168,-0.37856,0.90105
-0.11830,0.91632,0.38256,0.18179,-0.35877,0.91555
-0.16244,0.89951,0.40557,0.19411,-0.37387,0.90694
-0.19329,0.88222,0.42934,0.21771,-0.38812,0.89553
-0.15803,0.90670,0.39104,0.19174,-0.36030,0.91292
-0.18303,0.90258,0.38969,0.20797,-0.35187,0.91266
-0.19277,0.88317,0.42760,0.21969,-0.38587,0.89601
-0.19961,0.87930,0.43242,0.22626,-0.38801,0.89345
-0.15520,0.89662,0.41471,0.20907,-0.38047,0.90085
-0.16515,0.88517,0.43497,0.21241,-0.39876,0.89212
-0.15658,0.88892,0.43047,0.21255,-0.39530,0.89362
-0.19296,0.88376,0.42631,0.22960,-0.38174,0.89530
-0.16929,0.88927,0.42489,0.22296,-0.38538,0.89542
-0.15190,0.88494,0.44023,0.20990,-0.40636,0.88928
-0.13645,0.89887,0.41642,0.19554,-0.38764,0.90083
-0.19609,0.87022,0.45195,0.22296,-0.40926,0.88476
-0.18160,0.88964,0.41901,0.21238,-0.38056,0.90004
-0.18109,0.88618,0.42649,0.20261,-0.39074,0.89793
-0.17676,0.89906,0.40057,0.19205,-0.36765,0.90992
-0.16045,0.89920,0.40706,0.18078,-0.37866,0.90771
-0.28735,0.83476,0.46969,0.18087,-0.43426,0.88244
-0.26471,0.84850,0.45824,0.16488,-0.42837,0.88844
-0.23559,0.87365,0.42571,0.14334,-0.40201,0.90434
-0.17200,0.89549,0.41050,0.10845,-0.39696,0.91141
-0.19208,0.88135,0.43167,0.12109,-0.41521,0.90163
-0.22163,0.86348,0.45308,0.13494,-0.43300,0.89123
-0.20533,0.87447,0.43948,0.13518,-0.41940,0.89768
-0.20215,0.88291,0.42380,0.13648,-0.40311,0.90492
-0.17692,0.89445,0.41069,0.13109,-0.39214,0.91052
-0.17299,0.89544,0.41019,0.12895,-0.39229,0.91076
-0.19329,0.87565,0.44259,0.15369,-0.41851,0.89512
-0.22342,0.86901,0.44148,0.16799,-0.41182,0.89565
-0.19396,0.88073,0.43207,0.14832,-0.40905,0.90038
-0.12891,0.90295,0.40995,0.11569,-0.39688,0.91055
-0.17219,0.89974,0.40104,0.13803,-0.38106,0.91419
-0.23338,0.86314,0.44780,0.17764,-0.41492,0.89235
-0.24194,0.85863,0.45191,0.19365,-0.41365,0.88960
-0.19082,0.88773,0.41895,0.16715,-0.39117,0.90501
-0.16354,0.89208,0.42124,0.15501,-0.39845,0.90400
-0.22679,0.86263,0.45215,0.18551,-0.41749,0.88954
-0.26470,0.85364,0.44858,0.21189,-0.40232,0.89064
-0.22262,0.86812,0.44363,0.20524,-0.40312,0.89184
-0.18600,0.88887,0.41871,0.19907,-0.38321,0.90195
-0.15692,0.98697,-0.03571,0.19280,0.06607,0.97901
-0.17605,0.96565,-0.19110,0.19845,0.22496,0.95394
-0.19470,0.95086,-0.24075,0.20720,0.27977,0.93744
-0.20178,0.94251,-0.26637,0.22257,0.30897,0.92466
-0.22553,0.94078,-0.25312,0.23986,0.30544,0.92151
-0.22665,0.93970,-0.25611,0.26751,0.31290,0.91134
-0.18532,0.95099,-0.24755,0.28410,0.29301,0.91293
-0.18775,0.95044,-0.24781,0.27822,0.29343,0.91460
-0.19659,0.94862,-0.24793,0.28389,0.29711,0.91167
-0.22140,0.94383,-0.24528,0.29425,0.30446,0.90593
-0.20128,0.94685,-0.25091,0.29850,0.30326,0.90495
-0.18245,0.94912,-0.25668,0.29493,0.30187,0.90658
-0.20624,0.94453,-0.25558,0.29729,0.30934,0.90329
-0.19777,0.94379,-0.26484,0.30636,0.31616,0.89788
-0.18468,0.94607,-0.26615,0.30924,0.31299,0.89800
-0.17525,0.94784,-0.26624,0.30748,0.30959,0.89978
-0.19219,0.94603,-0.26095,0.30089,0.30990,0.90190
-0.18062,0.94624,-0.26832,0.30231,0.31302,0.90035
-0.18681,0.94725,-0.26042,0.30371,0.30779,0.90168
-0.18784,0.95034,-0.24812,0.30260,0.29632,0.90589
-0.17092,0.95085,-0.25821,0.29735,0.29962,0.90654
-0.17632,0.95038,-0.25628,0.30050,0.29990,0.90541
-0.19542,0.95153,-0.23749,0.30522,0.28915,0.90732
-0.19303,0.95322,-0.23261,0.30458,0.28357,0.90929
-0.19299,0.95284,-0.23421,0.30056,0.28463,0.91030
-0.19243,0.95083,-0.24267,0.29609,0.29203,0.90942
-0.19911,0.94789,-0.24872,0.29452,0.29995,0.90735
-0.20756,0.94620,-0.24823,0.29236,0.30216,0.90732
-0.21915,0.94941,-0.22495,0.29804,0.28467,0.91112
-0.20570,0.94931,-0.23768,0.29862,0.29218,0.90855
-0.20041,0.95104,-0.23529,0.30300,0.28856,0.90825
-0.22162,0.95349,-0.20431,0.31009,0.26755,0.91228
-0.23368,0.95125,-0.20130,0.31084,0.26926,0.91153
-0.22545,0.95293,-0.20270,0.30875,0.26722,0.91283
-0.17653,0.95787,-0.22654,0.30430,0.27199,0.91292
-0.17672,0.95865,-0.22305,0.29522,0.26781,0.91713
-0.18708,0.95966,-0.20989,0.29450,0.25863,0.91999
-0.18411,0.95947,-0.21337,0.28607,0.25999,0.92226
-0.18599,0.95742,-0.22083,0.28448,0.26759,0.92058
-0.19977,0.95318,-0.22701,0.28058,0.27763,0.91880
-0.20142,0.95546,-0.21571,0.27591,0.26665,0.92346
-0.19327,0.95736,-0.21473,0.27280,0.26266,0.92552
-0.18848,0.95768,-0.21755,0.27188,0.26375,0.92548
-0.17636,0.95992,-0.21783,0.26980,0.25996,0.92716
-0.17723,0.95934,-0.21969,0.26786,0.26181,0.92720
-0.18935,0.95823,-0.21434,0.26927,0.26059,0.92714
-0.19459,0.95892,-0.20640,0.26844,0.25445,0.92908
-0.19141,0.95933,-0.20749,0.26521,0.25408,0.93011
-0.20448,0.95761,-0.20289,0.26078,0.25307,0.93164
-0.22143,0.95530,-0.19588,0.26381,0.25206,0.93106
-0.21448,0.95725,-0.19411,0.26446,0.24822,0.93190
-0.20541,0.95855,-0.19748,0.26001,0.24798,0.93322
-0.20534,0.95837,-0.19842,0.25779,0.24854,0.93369
-0.23312,0.95491,-0.18388,0.26912,0.24505,0.93141
-0.23264,0.95407,-0.18877,0.26639,0.24918,0.93110
-0.21137,0.95463,-0.20977,0.25727,0.26139,0.93031
-0.21388,0.95433,-0.20859,0.25844,0.26120,0.93005
-0.22517,0.95481,-0.19399,0.26384,0.25142,0.93122
-0.20875,0.95832,-0.19504,0.25552,0.24595,0.93500
-0.20719,0.95857,-0.19550,0.24694,0.24460,0.93765
-0.21049,0.95765,-0.19645,0.24331,0.24595,0.93825
-0.20948,0.95772,-0.19719,0.24030,0.24590,0.93904
-0.20772,0.95687,-0.20310,0.23740,0.25073,0.93850
-0.20658,0.95707,-0.20330,0.23523,0.25027,0.93917
-0.20437,0.95691,-0.20627,0.23528,0.25256,0.93854
-0.20981,0.95691,-0.20078,0.23833,0.24921,0.93867
-0.21314,0.95685,-0.19750,0.24054,0.24731,0.93861
-0.21169,0.95652,-0.20062,0.24098,0.25002,0.93777
-0.21247,0.95533,-0.20545,0.24229,0.25519,0.93604
-0.21759,0.95407,-0.20595,0.24728,0.25800,0.93396
-0.22188,0.95360,-0.20351,0.25038,0.25743,0.93329
-0.21284,0.95554,-0.20406,0.25033,0.25520,0.93392
-0.18879,0.96009,-0.20637,0.24960,0.25016,0.93548
-0.18706,0.96154,-0.20113,0.24985,0.24458,0.93688
-0.20153,0.95973,-0.19570,0.25563,0.24441,0.93537
-0.20542,0.96036,-0.18847,0.25865,0.23900,0.93594
-0.20318,0.96047,-0.19033,0.25565,0.23967,0.93659
-0.20373,0.95968,-0.19365,0.25640,0.24320,0.93548
-0.20829,0.95760,-0.19902,0.26183,0.25065,0.93200
-0.21032,0.95773,-0.19626,0.26946,0.24976,0.93006
-0.21051,0.95805,-0.19451,0.27092,0.24835,0.93001
-0.21892,0.95836,-0.18338,0.27622,0.24112,0.93036
-0.23216,0.95688,-0.17461,0.28110,0.23785,0.92974
-0.23669,0.95510,-0.17821,0.28420,0.24346,0.92734
-0.23930,0.95339,-0.18377,0.29059,0.25092,0.92336
-0.23824,0.95292,-0.18759,0.31238,0.25807,0.91423
-0.23639,0.95337,-0.18762,0.33640,0.26145,0.90470
-0.23521,0.95434,-0.18418,0.35975,0.26152,0.89565
-0.20890,0.96275,-0.17167,0.37341,0.24077,0.89588
-0.20048,0.96377,-0.17593,0.38229,0.24230,0.89171
-0.19647,0.96508,-0.17325,0.38478,0.23841,0.89169
-0.18588,0.96606,-0.17940,0.38386,0.23947,0.89180
-0.18309,0.96629,-0.18101,0.38622,0.24001,0.89063
-0.17972,0.96640,-0.18376,0.38693,0.24119,0.89001
-0.19003,0.96561,-0.17743,0.38693,0.23975,0.89040
-0.19101,0.96626,-0.17278,0.38449,0.23561,0.89256
-0.19656,0.96614,-0.16715,0.38587,0.23294,0.89266
-0.20355,0.96488,-0.16607,0.39063,0.23557,0.88989
-0.20902,0.96498,-0.15850,0.39512,0.23160,0.88896
-0.21297,0.96420,-0.15800,0.39481,0.23284,0.88877
-0.20582,0.96576,-0.15792,0.39642,0.22982,0.88884
-0.20139,0.96613,-0.16133,0.39701,0.23108,0.88825
-0.19039,0.96847,-0.16067,0.39429,0.22532,0.89093
-0.17857,0.96973,-0.16657,0.39050,0.22524,0.89262
-0.19776,0.96609,-0.16600,0.38941,0.23283,0.89115
-0.20849,0.96143,-0.17941,0.38895,0.24982,0.88674
-0.21264,0.95945,-0.18505,0.39033,0.25702,0.88407
-0.22241,0.95819,-0.18000,0.39459,0.25730,0.88210
-0.22182,0.95904,-0.17619,0.39218,0.25318,0.88436
-0.25929,0.95250,-0.15971,0.39194,0.25491,0.88397
-0.25360,0.95222,-0.17021,0.38897,0.26149,0.88336
-0.25586,0.95171,-0.16966,0.39135,0.26245,0.88202
-0.25656,0.95157,-0.16941,0.39381,0.26298,0.88077
-0.25284,0.95329,-0.16526,0.39743,0.25807,0.88060
-0.24508,0.95656,-0.15792,0.39800,0.24780,0.88328
-0.23042,0.95871,-0.16668,0.39475,0.24865,0.88451
-0.21807,0.96161,-0.16658,0.38934,0.24224,0.88867
-0.22041,0.96053,-0.16972,0.39072,0.24637,0.88693
-0.22650,0.95913,-0.16963,0.39561,0.24973,0.88381
-0.22122,0.95956,-0.17407,0.39714,0.25166,0.88258
-0.20558,0.96169,-0.18134,0.39672,0.25128,0.88287
-0.20157,0.96109,-0.18886,0.39535,0.25625,0.88206
-0.20243,0.96089,-0.18899,0.39514,0.25673,0.88202
-0.20741,0.96128,-0.18146,0.39548,0.25205,0.88321
-0.20767,0.96121,-0.18150,0.39445,0.25208,0.88366
-0.20739,0.95932,-0.19158,0.39434,0.26120,0.88106
-0.20204,0.96072,-0.19025,0.39792,0.25802,0.88039
-0.19630,0.96540,-0.17165,0.39728,0.23835,0.88620
-0.18524,0.96783,-0.17026,0.39124,0.23157,0.89068
-0.17752,0.96877,-0.17310,0.38468,0.23021,0.89388
-0.18106,0.96825,-0.17237,0.38265,0.23081,0.89460
-0.20730,0.96477,-0.16199,0.38458,0.23262,0.89330
-0.21834,0.96354,-0.15467,0.38483,0.23067,0.89370
-0.21491,0.96189,-0.16906,0.37045,0.24045,0.89719
-0.20679,0.96132,-0.18192,0.36696,0.24857,0.89641
-0.19659,0.96361,-0.18115,0.36460,0.24335,0.89880
-0.19615,0.96524,-0.17276,0.36185,0.23500,0.90213
-0.20368,0.96409,-0.17041,0.35836,0.23540,0.90342
-0.20448,0.96375,-0.17137,0.35931,0.23675,0.90269
-0.20123,0.96530,-0.16641,0.35586,0.23032,0.90571
-0.20622,0.96433,-0.16598,0.34856,0.23089,0.90840
-0.21066,0.96240,-0.17148,0.34539,0.23738,0.90794
-0.21310,0.96123,-0.17501,0.34260,0.24126,0.90798
-0.20909,0.96115,-0.18023,0.34037,0.24430,0.90800
-0.20246,0.96253,-0.18042,0.33720,0.24149,0.90993
-0.21445,0.96250,-0.16614,0.33926,0.23291,0.91140
-0.22760,0.96061,-0.15947,0.34063,0.23196,0.91114
-0.22499,0.96009,-0.16616,0.34011,0.23719,0.90998
-0.21074,0.96235,-0.17167,0.33829,0.23656,0.91082
-0.21230,0.96191,-0.17220,0.33815,0.23764,0.91060
-0.19998,0.96249,-0.18336,0.34235,0.24398,0.90734
-0.19608,0.96308,-0.18447,0.34745,0.24416,0.90536
-0.18042,0.96582,-0.18612,0.34064,0.23887,0.90934
-0.18349,0.96623,-0.18092,0.33973,0.23503,0.91068
-0.18332,0.96644,-0.17995,0.33885,0.23395,0.91129
-0.18299,0.96675,-0.17865,0.33946,0.23267,0.91139
-0.18835,0.96579,-0.17828,0.34124,0.23457,0.91024
-0.19183,0.96421,-0.18301,0.34060,0.24029,0.90898
-0.19140,0.96472,-0.18077,0.34208,0.23820,0.90898
-0.18941,0.96550,-0.17871,0.34618,0.23598,0.90800
-0.18997,0.96649,-0.17265,0.34544,0.23040,0.90972
-0.18771,0.96702,-0.17217,0.34330,0.22882,0.91092
-0.19188,0.96672,-0.16920,0.34250,0.22752,0.91155
-0.21046,0.96589,-0.15089,0.34826,0.21830,0.91163
-0.21865,0.96504,-0.14453,0.35075,0.21594,0.91123
-0.20446,0.96676,-0.15355,0.34995,0.21869,0.91089
-0.20061,0.96683,-0.15812,0.34696,0.22105,0.91146
-0.19003,0.96743,-0.16723,0.34275,0.22498,0.91209
-0.19849,0.96655,-0.16240,0.34705,0.22428,0.91063
-0.20975,0.96505,-0.15708,0.35060,0.22420,0.90929
-0.21036,0.96476,-0.15810,0.35119,0.22550,0.90874
-0.20768,0.96511,-0.15946,0.34471,0.22477,0.91140
-0.20013,0.96475,-0.17091,0.34203,0.23226,0.91053
-0.20908,0.96311,-0.16944,0.34411,0.23464,0.90914
-0.21313,0.96291,-0.16545,0.34390,0.23244,0.90978
-0.20890,0.96318,-0.16926,0.34134,0.23400,0.91035
-0.20652,0.96221,-0.17746,0.33937,0.24055,0.90938
-0.20542,0.96069,-0.18677,0.34138,0.24919,0.90629
-0.20742,0.96069,-0.18452,0.34619,0.24850,0.90465
-0.20906,0.96056,-0.18338,0.35146,0.24880,0.90254
-0.20769,0.96016,-0.18697,0.35235,0.25174,0.90137
-0.20740,0.95922,-0.19207,0.35243,0.25642,0.90002
-0.20840,0.95903,-0.19190,0.35390,0.25686,0.89932
-0.20646,0.95837,-0.19721,0.36322,0.26222,0.89404
-0.20771,0.95868,-0.19439,0.36735,0.26063,0.89282
-0.20216,0.95982,-0.19462,0.36855,0.25867,0.89289
-0.19576,0.96100,-0.19532,0.37055,0.25690,0.89258
-0.19200,0.96174,-0.19541,0.37488,0.25589,0.89106
-0.19146,0.96215,-0.19396,0.37965,0.25483,0.88934
-0.18720,0.96255,-0.19609,0.37807,0.25484,0.89001
-0.18529,0.96212,-0.19996,0.37788,0.25760,0.88930
-0.18994,0.96118,-0.20016,0.37758,0.25971,0.88881
-0.19077,0.96117,-0.19940,0.37746,0.25934,0.88897
-0.19674,0.95910,-0.20351,0.37958,0.26589,0.88613
-0.20229,0.95736,-0.20627,0.37759,0.27058,0.88555
-0.20764,0.95397,-0.21641,0.38044,0.28257,0.88058
-0.21467,0.95171,-0.21948,0.39192,0.28977,0.87317
-0.21358,0.95204,-0.21909,0.39961,0.28978,0.86968
-0.21015,0.95186,-0.22314,0.40552,0.29255,0.86601
-0.20896,0.95061,-0.22950,0.40936,0.29816,0.86228
-0.20850,0.94967,-0.23378,0.41573,0.30243,0.85774
-0.21277,0.94641,-0.24297,0.42486,0.31353,0.84923
-0.21940,0.94422,-0.24560,0.44224,0.32063,0.83763
-0.22061,0.94288,-0.24960,0.46652,0.32674,0.82195
-0.21283,0.94047,-0.26499,0.48208,0.33696,0.80873
-0.17699,0.91985,-0.35008,0.51569,0.38963,0.76305
-0.17655,0.91744,-0.35656,0.51483,0.39482,0.76097
-0.18087,0.91596,-0.35819,0.50918,0.39880,0.76269
-0.18714,0.91090,-0.36774,0.50726,0.41019,0.75791
-0.18981,0.90949,-0.36987,0.50817,0.41334,0.75559
-0.19099,0.90659,-0.37631,0.50994,0.41921,0.75114
-0.19666,0.90478,-0.37776,0.51699,0.42306,0.74414
-0.18825,0.91043,-0.36835,0.51858,0.41066,0.74996
-0.18864,0.91184,-0.36465,0.51107,0.40823,0.75641
-0.18800,0.91079,-0.36758,0.50519,0.41062,0.75906
-0.18768,0.91156,-0.36582,0.49500,0.40947,0.76636
-0.20180,0.90993,-0.36237,0.48991,0.41415,0.76712
-0.20918,0.90969,-0.35875,0.48301,0.41511,0.77097
-0.21107,0.90716,-0.36401,0.47743,0.42063,0.77144
-0.20212,0.90588,-0.37219,0.47355,0.42306,0.77251
-0.20451,0.90598,-0.37064,0.46562,0.42310,0.77729
-0.21297,0.90749,-0.36208,0.46100,0.42007,0.78168
-0.21632,0.90426,-0.36812,0.45402,0.42697,0.78202
-0.22533,0.89963,-0.37401,0.44681,0.43655,0.78088
-0.23645,0.89750,-0.37227,0.44231,0.44056,0.78120
-0.24626,0.89608,-0.36931,0.44036,0.44289,0.78098
-0.24693,0.89375,-0.37449,0.44036,0.44775,0.77821
-0.24718,0.89016,-0.38278,0.43617,0.45497,0.77638
-0.24700,0.88856,-0.38660,0.43556,0.45819,0.77482
-0.25032,0.88864,-0.38427,0.43728,0.45789,0.77403
-0.25126,0.88930,-0.38213,0.44121,0.45662,0.77255
-0.24415,0.88663,-0.39278,0.43846,0.46220,0.77079
-0.24170,0.88557,-0.39668,0.44034,0.46438,0.76840
-0.24102,0.88613,-0.39583,0.44368,0.46334,0.76711
-0.24004,0.88724,-0.39393,0.44501,0.46121,0.76762
-0.23593,0.88831,-0.39401,0.44477,0.45920,0.76897
-0.23330,0.88782,-0.39666,0.44556,0.46018,0.76793
-0.23189,0.88838,-0.39623,0.44297,0.45909,0.77007
-0.23251,0.88823,-0.39622,0.44270,0.45939,0.77005
-0.23400,0.88954,-0.39239,0.44376,0.45682,0.77097
-0.23587,0.88965,-0.39101,0.44131,0.45655,0.77254
-0.23413,0.89009,-0.39106,0.43940,0.45569,0.77413
-0.23372,0.89019,-0.39107,0.43738,0.45547,0.77540
-0.23397,0.88962,-0.39222,0.43689,0.45660,0.77502
-0.23333,0.88969,-0.39243,0.43343,0.45642,0.77706
-0.23658,0.88840,-0.39341,0.43104,0.45884,0.77696
-0.24100,0.88498,-0.39842,0.42862,0.46537,0.77442
-0.24978,0.88328,-0.39677,0.42759,0.46826,0.77324
-0.25743,0.88259,-0.39341,0.42913,0.46920,0.77182
-0.25600,0.88301,-0.39339,0.42755,0.46841,0.77317
-0.25176,0.88231,-0.39767,0.42595,0.46998,0.77310
-0.25018,0.88165,-0.40013,0.42535,0.47134,0.77260
-0.25219,0.88169,-0.39879,0.42560,0.47117,0.77257
-0.24788,0.88299,-0.39862,0.42681,0.46891,0.77328
-0.25148,0.88091,-0.40093,0.42294,0.47262,0.77314
-0.25556,0.87860,-0.40343,0.42361,0.47686,0.77017
-0.25941,0.87962,-0.39871,0.42471,0.47469,0.77090
-0.25410,0.87846,-0.40466,0.42265,0.47718,0.77049
-0.25066,0.87775,-0.40832,0.42183,0.47867,0.77003
-0.24294,0.87769,-0.41308,0.42378,0.47908,0.76869
-0.24564,0.87965,-0.40727,0.42501,0.47534,0.77033
-0.24200,0.88174,-0.40493,0.42577,0.47151,0.77226
-0.22208,0.88886,-0.40075,0.43075,0.45817,0.77752
-0.23113,0.88585,-0.40229,0.43159,0.46393,0.77362
-0.22437,0.88854,-0.40019,0.42814,0.45879,0.77859
-0.22243,0.89229,-0.39286,0.42466,0.45140,0.78480
-0.22854,0.89537,-0.38220,0.42330,0.44493,0.78921
-0.23665,0.89090,-0.38768,0.42050,0.45362,0.78575
-0.24279,0.88657,-0.39375,0.41796,0.46189,0.78228
-0.21131,0.88477,-0.41536,0.41821,0.46593,0.77975
-0.21507,0.88536,-0.41218,0.41321,0.46491,0.78301
-0.21461,0.88634,-0.41029,0.41099,0.46303,0.78530
-0.22482,0.88858,-0.39986,0.40648,0.45848,0.79030
-0.22064,0.88971,-0.39966,0.40354,0.45631,0.79305
-0.23165,0.88624,-0.40115,0.39907,0.46264,0.79165
-0.23934,0.88178,-0.40642,0.39677,0.47086,0.78795
-0.24036,0.88202,-0.40531,0.40048,0.47046,0.78631
-0.23100,0.88609,-0.40185,0.40054,0.46301,0.79069
-0.23345,0.88680,-0.39885,0.39519,0.46131,0.79437
-0.23112,0.88657,-0.40072,0.39427,0.46188,0.79449
