0.49563,0.14577,-0.98585
0.03784,0.65542,-1.35425
0.03754,0.36636,-0.87546
0.11731,0.34690,-0.82916
-0.31154,-0.21289,-1.21489
0.35552,-0.07362,-1.44851
0.02540,0.46347,-0.74788
0.20570,0.49749,-1.10288
0.29838,0.30739,-0.13998
0.07016,0.12596,-0.95332
-0.13646,0.07062,-0.85109
-0.00476,0.35714,-0.89154
-0.27799,0.62618,-0.44457
0.41687,-0.02320,-1.05938
0.26330,-0.17619,-0.86604
0.11001,0.17355,-1.00397
0.04813,0.62428,-1.07128
0.09932,0.25707,-0.91341
0.26516,0.38278,-0.68692
0.87499,0.09804,-0.72130
-0.12170,-0.10238,-0.32313
-0.14181,0.14783,-0.78244
0.54467,0.16621,-1.24640
0.05353,0.46254,-1.00404
0.10462,0.33868,-0.99134
0.24202,-0.18113,-0.41166
-0.78812,0.12862,-1.08017
0.42656,0.33323,-0.87340
0.10998,0.41733,-0.88714
-0.06854,0.32613,-1.20762
-0.08877,0.00649,-0.76925
-0.19661,-0.19217,-0.51014
-0.01095,-0.04502,-0.72928
0.32248,-0.00662,-1.29610
0.82962,0.32297,-1.06811
1.09753,0.49337,-1.00379
0.83015,0.44093,-0.77105
-0.70209,0.17767,-1.18730
0.32884,0.07249,-1.06721
-0.39263,-0.40670,-0.96211
-0.39175,0.19451,-0.75183
-0.56260,0.63704,-1.00861
0.09070,0.10062,-0.52230
0.01518,0.09346,-1.10333
-0.21920,0.51209,-0.72895
-0.53396,1.30473,-0.54509
0.35219,0.95283,-0.16834
0.00354,-0.00464,-1.08530
0.50095,0.20988,-1.01314
0.71862,0.44401,-1.49284
-0.20309,-0.97905,0.03108
0.04999,1.99257,-2.00686
0.94578,-1.98531,-1.60726
0.04807,-0.07976,-2.00647
0.01342,0.10061,-0.39180
0.27244,0.67073,-0.46392
0.54282,0.50410,-0.54175
0.44066,0.40316,-0.81741
0.09739,0.18179,-0.89440
0.17318,0.36975,-1.00253
0.06629,0.33231,-0.66261
0.23204,0.44206,-0.82818
0.37843,0.31284,-0.83396
0.28700,0.41291,-0.82037
0.53692,0.36527,-0.93718
0.46056,0.42115,-0.95328
0.38511,0.74899,-0.93875
0.28942,0.37601,-0.90072
0.18927,0.42166,-0.76634
0.52041,0.56143,-0.62699
0.39151,0.54547,-0.83400
0.24424,0.29441,-0.79649
0.38911,0.49835,-0.75412
0.26514,0.29539,-0.83545
0.30597,0.25703,-0.94891
0.15670,0.41584,-0.75319
0.28502,0.31679,-1.03853
0.42126,0.24871,-0.74238
0.24425,0.27984,-0.76142
0.29818,0.33522,-0.91873
0.17173,0.40518,-0.91342
0.31082,0.21964,-1.00685
0.59972,0.29917,-0.70923
0.37256,0.32938,-0.96838
0.47373,0.45898,-0.72195
0.46830,0.53043,-1.00200
0.31231,0.26818,-0.85443
0.21747,0.33425,-0.85738
0.39109,0.28903,-0.79889
0.51158,0.39542,-1.11447
0.36528,0.11184,-1.14416
0.33320,0.41969,-0.79893
0.18443,0.22208,-0.86857
0.26223,0.23129,-0.87830
0.37696,0.18806,-1.02485
0.31718,0.23515,-0.83981
0.15183,0.32941,-0.85253
0.45620,0.19631,-1.10178
0.43626,0.37695,-0.92406
0.26703,0.39837,-0.93969
0.36577,0.20992,-1.01463
0.30599,0.34199,-0.76191
0.46302,0.31915,-0.93329
0.27578,0.43916,-0.93434
0.32446,0.45513,-0.69520
0.58801,0.19771,-0.95175
0.42806,0.28465,-0.77307
0.47427,0.20693,-0.75600
0.30947,0.22442,-0.60312
0.33521,0.37351,-0.58560
0.49075,0.30796,-0.87095
0.28845,0.22208,-1.02829
0.32596,0.19192,-0.80278
0.34830,0.29148,-0.81449
0.23648,0.25652,-0.75606
0.45869,0.09818,-0.95079
0.51411,0.24968,-0.85924
0.61082,0.33758,-0.99755
0.41921,0.27792,-1.15489
0.44749,0.28709,-0.84076
0.16641,0.29057,-0.93142
0.42898,0.39054,-0.84906
0.38617,0.37891,-0.96206
0.38530,0.31376,-0.58899
0.46784,0.37503,-1.05457
0.57731,0.29338,-0.88553
0.00351,0.38287,-0.84284
0.56089,0.16413,-0.55093
0.65123,0.33122,-0.79640
0.40663,0.27837,-0.90603
0.39592,0.21671,-0.99758
0.38184,0.33518,-0.82276
0.32444,0.34492,-0.88463
0.33077,0.06133,-1.11591
0.57636,0.27782,-0.80907
0.29283,0.26432,-0.96109
0.41252,0.17587,-0.77646
-0.15207,0.17264,-0.94803
-0.08109,0.16826,-0.99428
-0.08935,0.17165,-0.97772
-0.01445,0.11190,-0.96649
-0.17150,0.23866,-0.81022
0.61578,0.16416,-0.78809
0.37645,0.37162,-0.92651
0.56805,0.30213,-0.95956
0.44213,0.24096,-0.90260
0.71202,0.12629,-0.95755
0.24626,0.32737,-0.45607
0.42513,0.16424,-0.93717
0.37994,0.19433,-0.77745
0.61863,0.32542,-0.87628
0.50542,0.10347,-0.74671
0.54569,0.41284,-0.79206
0.68665,0.44587,-0.99852
0.29238,0.29343,-0.81060
0.30549,0.18176,-0.98298
0.57883,0.22049,-0.69315
0.76116,0.15830,-0.81630
0.53848,0.31324,-0.58165
0.59929,0.01069,-0.74862
0.52341,0.17097,-0.69753
0.39061,0.39100,-0.66352
0.42019,0.34687,-1.06334
0.39203,0.18661,-1.04822
0.44749,0.14384,-0.96297
0.33952,0.37647,-0.80817
0.45870,0.25501,-0.76331
0.65175,0.28459,-0.72382
0.55641,0.24287,-0.87287
0.41786,0.19918,-0.79156
0.57835,0.19621,-0.71506
0.47764,0.31379,-0.81738
0.59827,0.17873,-0.77934
0.44265,0.18509,-0.82369
0.57630,0.40217,-0.93231
0.35652,0.29733,-0.97228
0.72415,0.40066,-0.81928
0.59777,0.48271,-0.52225
0.51993,0.35845,-0.79887
0.34734,0.28904,-0.76237
0.38084,0.45076,-0.80720
0.32692,0.23126,-0.80912
0.23553,0.10986,-0.80279
0.38626,0.11372,-0.86168
0.68380,0.35599,-0.81734
0.50777,0.27446,-0.91574
0.43633,0.31669,-0.72047
0.45722,0.34583,-0.75018
0.24526,0.09578,-0.80571
0.38628,0.18363,-0.70780
0.38088,0.26427,-0.82275
0.66050,0.07967,-0.91956
0.41397,0.12537,-0.85437
0.40077,0.33228,-0.93331
0.29042,0.18613,-0.98201
0.55551,0.26904,-0.58553
0.75816,0.27151,-1.03549
0.51571,0.16411,-0.38438
0.50538,0.24287,-0.79203
0.27146,0.29490,-0.83983
0.46402,0.34681,-0.79401
0.47034,0.21570,-0.90356
0.54570,0.15791,-1.00094
0.27242,0.51196,-0.66649
0.43630,0.04188,-1.09737
0.67022,0.19718,-0.81536
0.33999,0.39736,-0.86467
0.57637,0.26227,-0.78082
0.50775,0.27690,-0.97857
0.37793,0.37113,-0.85638
0.51462,0.23218,-0.77011
0.61911,0.50218,-0.76186
0.30597,0.21672,-0.96741
0.55830,0.45268,-0.91674
0.49470,0.19430,-0.75647
0.30405,0.11376,-0.96057
0.45531,0.20693,-0.74723
0.62740,0.27151,-0.86896
0.34290,0.22644,-1.05117
0.52043,0.14965,-0.94591
0.32304,0.13656,-0.84709
0.47960,0.26716,-0.79691
0.38818,0.26621,-0.79450
0.54038,0.12633,-0.94785
0.36629,0.04237,-1.05112
0.54958,0.22541,-1.00387
0.55887,-0.09754,-1.09975
0.51360,0.29922,-0.91282
0.29482,0.21282,-0.83396
0.42126,0.08215,-0.90696
0.25638,0.31336,-0.83010
0.34876,0.20117,-0.97762
0.42130,0.14380,-0.71314
0.38866,0.21668,-0.85245
0.51656,0.34192,-0.69172
0.41644,0.11563,-0.72580
0.44947,0.15207,-0.84268
0.61570,0.28901,-0.97319
0.28954,0.18169,-0.60750
0.39690,0.14241,-1.03653
0.48497,0.13021,-0.84705
0.33658,0.34687,-0.94989
0.37464,0.04959,-0.70924
0.40172,0.23422,-1.13784
0.57930,0.25983,-0.71020
0.42022,0.28420,-0.98103
0.69647,0.20738,-0.86844
0.55297,0.36526,-0.89627
0.81830,-0.37505,-0.37690
-0.08429,0.10304,-0.27835
0.25978,0.30656,-0.84958
0.48736,0.18365,-0.94787
0.30988,0.24925,-0.88267
0.47664,0.33419,-0.87680
0.80246,0.50987,-0.59525
0.43581,0.50026,-0.64697
0.46985,0.26086,-0.87971
0.16843,0.32305,-0.60122
0.65702,0.11275,-1.18500
0.64642,0.23504,-0.69751
1.08167,0.01542,-0.72220
0.37459,0.42304,-0.56223
1.36396,0.91481,-0.75006
-0.56539,0.29024,-0.82689
1.10269,-0.17939,-0.44845
1.22472,-0.16143,-0.53804
0.40238,-0.11262,-0.78274
1.35476,0.38987,-1.08601
1.30214,1.99151,1.98287
0.19807,-0.40616,0.54829
-0.00540,0.02427,0.11081
0.82727,0.31466,-0.77297
0.75194,0.10877,-0.81727
0.49696,0.50762,-1.14615
-0.65058,0.14127,-1.36699
-0.37480,0.30430,-0.92230
-0.46089,0.22033,-1.08205
-0.21443,0.74135,-0.87851
0.65599,0.21574,-1.33599
0.20873,0.26433,-0.89877
0.07547,0.56349,-0.70892
-0.12570,0.09631,-0.56814
0.54327,0.20598,-0.97660
0.08032,0.22748,-1.07120
-0.39901,-0.05121,-0.85260
0.18794,0.23122,-0.42928
0.47906,0.12735,-1.14170
0.46940,-0.13879,-1.11779
0.43730,0.33660,-0.71512
0.62586,-0.35567,0.12760
-0.11318,0.32947,-0.83945
-0.07478,0.43776,-0.79319
-0.53729,0.46949,-1.08017
0.58091,0.34761,-0.03959
-0.26331,0.45712,-0.21807
0.16938,0.24391,-0.74731
0.54813,0.48275,-0.68687
0.52673,0.50170,-0.69224
0.12460,0.41002,-0.76586
1.18320,0.23835,-0.89511
0.49569,0.30354,-0.57484
0.52236,-0.12615,-1.27752
0.24187,0.49831,-0.36016
0.51903,-0.16990,-1.03059
0.57901,-0.59832,-0.78893
0.42815,-0.12622,-0.78176
0.02742,0.20460,-0.69182
0.47670,0.62210,-0.38837
0.22912,0.31873,-0.94066
0.25683,0.37699,-0.90998
0.32394,0.35755,-0.91532
0.26078,0.16135,-0.88802
0.42217,0.45707,-0.81450
0.15767,0.23424,-0.92751
0.23013,0.19731,-0.93771
0.20244,0.02394,-0.98395
0.20929,-0.17615,-1.00583
0.53847,-0.26264,-1.18788
0.48849,-0.24086,-0.74958
0.37272,-0.06697,-0.72772
1.21108,-0.49888,-0.96461
0.54141,-0.06698,-0.89570
0.39934,0.11861,-1.03555
0.68281,0.18605,-1.04815
0.18982,0.28517,-0.64894
-0.02797,-0.13581,-0.83398
-0.00079,0.31192,-0.61198
0.20337,0.62851,-0.56718
1.05456,0.13285,-0.11687
