-0.24464,0.72030,0.64909,-0.69545,-0.59683,0.40018
-0.24072,0.71643,0.65481,-0.69987,-0.59556,0.39432
-0.24357,0.71504,0.65528,-0.69264,-0.60117,0.39855
-0.25773,0.71649,0.64824,-0.68244,-0.60993,0.40282
-0.26413,0.72810,0.63254,-0.68187,-0.60480,0.41143
-0.27061,0.70881,0.65143,-0.67199,-0.62362,0.39940
-0.27299,0.69264,0.66763,-0.67235,-0.63372,0.38254
-0.27758,0.70365,0.65409,-0.67077,-0.62936,0.39239
-0.28200,0.70704,0.64851,-0.66565,-0.63097,0.39848
-0.27580,0.69712,0.66178,-0.67260,-0.63182,0.38525
-0.26390,0.69825,0.66544,-0.68230,-0.62278,0.38290
-0.26889,0.71017,0.65066,-0.67816,-0.61930,0.39569
-0.28121,0.71532,0.63971,-0.66213,-0.62715,0.41021
-0.29485,0.71596,0.63282,-0.65943,-0.63175,0.40749
-0.29729,0.86592,0.40224,-0.64433,-0.49285,0.58476
-0.28724,0.92697,0.24129,-0.65423,-0.37386,0.65743
-0.27497,0.94297,0.18764,-0.65951,-0.32700,0.67684
-0.27123,0.94808,0.16609,-0.66184,-0.30899,0.68300
-0.26908,0.95094,0.15265,-0.66434,-0.29802,0.68544
-0.27012,0.95171,0.14587,-0.66400,-0.29385,0.68757
-0.27020,0.95308,0.13647,-0.66543,-0.28730,0.68895
-0.27092,0.95336,0.13304,-0.66769,-0.28567,0.68745
-0.28239,0.95084,0.12714,-0.67263,-0.29076,0.68046
-0.28866,0.94883,0.12802,-0.67002,-0.29571,0.68090
-0.27893,0.95151,0.12970,-0.67372,-0.29014,0.67964
-0.28197,0.95038,0.13142,-0.67789,-0.29428,0.67370
-0.29067,0.94653,0.13995,-0.67282,-0.30619,0.67347
-0.30424,0.94251,0.13823,-0.66245,-0.31361,0.68030
-0.30730,0.94086,0.14264,-0.65415,-0.31772,0.68640
-0.31121,0.93763,0.15489,-0.64455,-0.32802,0.69062
-0.31905,0.93315,0.16566,-0.63627,-0.34045,0.69229
-0.32466,0.92906,0.17731,-0.63231,-0.35261,0.68982
-0.32034,0.92999,0.18026,-0.62983,-0.35123,0.69279
-0.32023,0.93071,0.17674,-0.63203,-0.34887,0.69198
-0.31850,0.93235,0.17109,-0.63224,-0.34342,0.69450
-0.30446,0.94042,0.15139,-0.63056,-0.31811,0.70795
-0.29253,0.94641,0.13685,-0.63273,-0.29887,0.71437
-0.27881,0.95205,0.12599,-0.63274,-0.28080,0.72166
-0.26951,0.95558,0.11929,-0.63521,-0.26951,0.72379
-0.26152,0.95837,0.11457,-0.63392,-0.26005,0.72837
-0.25262,0.96108,0.11182,-0.63180,-0.25137,0.73324
-0.24298,0.96369,0.11073,-0.62944,-0.24349,0.73791
-0.23875,0.96410,0.11627,-0.62422,-0.24408,0.74214
-0.23618,0.96324,0.12798,-0.61675,-0.25038,0.74628
-0.23930,0.96075,0.14036,-0.60711,-0.26088,0.75057
-0.24235,0.95780,0.15458,-0.59983,-0.27315,0.75206
-0.29729,0.91126,0.28502,-0.54586,-0.40713,0.73232
-0.31911,0.89768,0.30387,-0.52517,-0.43440,0.73177
-0.32559,0.89547,0.30351,-0.52114,-0.43780,0.73263
-0.31907,0.89958,0.29825,-0.52841,-0.43011,0.73198
-0.30866,0.90280,0.29947,-0.53186,-0.42484,0.73255
-0.26230,0.93101,0.25381,-0.62414,-0.36428,0.69120
-0.25366,0.93412,0.25114,-0.63193,-0.35660,0.68811
-0.24766,0.93824,0.24161,-0.64090,-0.34567,0.68539
-0.25248,0.93787,0.23801,-0.63299,-0.34614,0.69247
-0.25500,0.93907,0.23049,-0.63260,-0.34230,0.69473
-0.25287,0.93915,0.23249,-0.63028,-0.34222,0.69688
-0.25065,0.93917,0.23479,-0.63377,-0.34253,0.69354
-0.25363,0.93726,0.23920,-0.63414,-0.34784,0.69056
-0.25903,0.93465,0.24358,-0.63306,-0.35475,0.68803
-0.26677,0.93183,0.24601,-0.63059,-0.36180,0.68663
-0.27453,0.93095,0.24075,-0.62568,-0.36306,0.69044
-0.28016,0.92725,0.24844,-0.62183,-0.37247,0.68891
-0.28363,0.92488,0.25327,-0.61799,-0.37825,0.68922
-0.29142,0.91962,0.26339,-0.61148,-0.39082,0.68801
-0.29389,0.91823,0.26550,-0.61162,-0.39411,0.68600
-0.30046,0.91553,0.26744,-0.58146,-0.39809,0.70953
-0.28353,0.92420,0.25585,-0.58635,-0.37819,0.71635
-0.28244,0.92585,0.25106,-0.59238,-0.37418,0.71349
-0.27511,0.92944,0.24588,-0.59503,-0.36548,0.71579
-0.26327,0.93591,0.23401,-0.60335,-0.34901,0.71705
-0.25225,0.93939,0.23218,-0.60982,-0.34062,0.71561
-0.24942,0.93955,0.23461,-0.60469,-0.34033,0.72009
-0.24337,0.94269,0.22825,-0.60354,-0.33140,0.72520
-0.24423,0.94315,0.22544,-0.60143,-0.32969,0.72773
-0.24979,0.93924,0.23546,-0.59220,-0.34057,0.73028
-0.25161,0.93808,0.23813,-0.58971,-0.34370,0.73083
-0.25806,0.93342,0.24928,-0.59796,-0.35697,0.71765
-0.25874,0.93305,0.24994,-0.59906,-0.35798,0.71622
-0.26022,0.93124,0.25510,-0.59623,-0.36279,0.71617
-0.26617,0.92623,0.26693,-0.59061,-0.37556,0.71424
-0.27454,0.92035,0.27854,-0.58618,-0.38981,0.71024
-0.27377,0.91864,0.28488,-0.58211,-0.39404,0.71125
-0.27657,0.91391,0.29711,-0.57542,-0.40511,0.71048
-0.28524,0.90891,0.30416,-0.56475,-0.41579,0.71287
-0.29475,0.90454,0.30811,-0.55476,-0.42451,0.71556
-0.30365,0.89831,0.31754,-0.54518,-0.43714,0.71532
-0.30347,0.89822,0.31799,-0.54196,-0.43720,0.71773
-0.30532,0.89758,0.31802,-0.53870,-0.43819,0.71958
-0.29358,0.90192,0.31678,-0.53204,-0.42948,0.72971
-0.28015,0.90671,0.31526,-0.52739,-0.41979,0.73867
-0.27119,0.90695,0.32232,-0.51661,-0.41970,0.74630
-0.26123,0.91144,0.31786,-0.51061,-0.40993,0.75580
-0.25476,0.91319,0.31809,-0.49933,-0.40593,0.76543
-0.25166,0.91300,0.32108,-0.49115,-0.40634,0.77049
-0.24820,0.91164,0.32760,-0.48187,-0.40956,0.77464
-0.24564,0.90946,0.33548,-0.47039,-0.41444,0.77908
-0.24418,0.90489,0.34864,-0.45495,-0.42440,0.78288
-0.24471,0.89706,0.36797,-0.43769,-0.44084,0.78363
-0.23783,0.88627,0.39744,-0.42419,-0.46287,0.77834
-0.24839,0.87335,0.41900,-0.39429,-0.48626,0.77980
-0.30773,0.73274,0.60695,-0.23296,-0.67651,0.69861
-0.31314,0.73024,0.60720,-0.23535,-0.67908,0.69532
-0.19816,0.80092,0.56503,-0.17921,-0.59635,0.78246
-0.19476,0.82458,0.53116,-0.19453,-0.56324,0.80307
-0.18208,0.83310,0.52230,-0.22047,-0.55224,0.80400
-0.17257,0.83651,0.52006,-0.23379,-0.54768,0.80336
-0.16788,0.84401,0.50938,-0.24490,-0.53622,0.80777
-0.17511,0.84501,0.50527,-0.24855,-0.53452,0.80778
-0.18139,0.84487,0.50329,-0.25657,-0.53471,0.80515
-0.18483,0.84727,0.49797,-0.26826,-0.53095,0.80382
-0.18700,0.84879,0.49456,-0.27909,-0.52860,0.80168
-0.15774,0.86016,0.48501,-0.29993,-0.50969,0.80638
-0.14581,0.85930,0.49024,-0.32399,-0.50969,0.79702
-0.14873,0.85285,0.50052,-0.32685,-0.52010,0.78909
-0.16734,0.84924,0.50079,-0.29252,-0.52785,0.79738
-0.17992,0.82846,0.53037,-0.27669,-0.56002,0.78091
-0.16833,0.81623,0.55266,-0.29213,-0.57678,0.76288
-0.16486,0.80237,0.57361,-0.30755,-0.59439,0.74304
-0.29864,0.67463,0.67504,-0.07166,-0.72118,0.68903
-0.31609,0.64761,0.69332,-0.04063,-0.73936,0.67208
-0.32980,0.63811,0.69573,-0.02525,-0.74267,0.66919
-0.34391,0.47702,0.80881,0.56313,-0.58449,0.58417
-0.34571,0.48144,0.80542,0.57437,-0.57018,0.58737
-0.34066,0.48546,0.80516,0.58225,-0.56347,0.58608
-0.33006,0.49712,0.80245,0.60093,-0.54492,0.58475
-0.18898,0.28362,0.94013,0.76547,-0.55714,0.32195
-0.18398,0.27363,0.94408,0.76310,-0.56562,0.31265
-0.19199,0.24676,0.94987,0.73933,-0.60013,0.30534
-0.19126,0.23351,0.95336,0.74155,-0.60197,0.29621
-0.19435,0.20338,0.95962,0.74517,-0.60558,0.27927
-0.56304,0.28837,0.77449,0.50838,-0.61800,0.59969
-0.56788,0.28059,0.77381,0.50870,-0.61944,0.59793
-0.57622,0.26139,0.77437,0.50071,-0.63594,0.58725
-0.58997,0.25754,0.76525,0.48365,-0.64620,0.59035
-0.60533,0.25555,0.75384,0.46222,-0.65816,0.59429
-0.62067,0.25446,0.74163,0.43681,-0.67328,0.59657
-0.63649,0.26038,0.72600,0.40438,-0.68889,0.60159
-0.65557,0.28077,0.70100,0.35779,-0.70201,0.61577
-0.66692,0.30943,0.67784,0.31621,-0.70618,0.63349
-0.67269,0.34802,0.65297,0.27276,-0.70370,0.65606
-0.66803,0.38808,0.63493,0.23464,-0.69986,0.67464
-0.65515,0.42879,0.62203,0.20543,-0.69121,0.69285
-0.65346,0.44732,0.61066,0.19881,-0.67698,0.70864
-0.62663,0.55734,0.54472,0.12302,-0.61946,0.77533
-0.32753,0.94480,-0.00860,0.20308,0.07929,0.97595
-0.26373,0.96303,-0.05500,0.17237,0.10315,0.97962
-0.23624,0.96997,-0.05780,0.15840,0.09713,0.98259
-0.20914,0.97654,-0.05126,0.15192,0.08423,0.98480
-0.20314,0.97872,-0.02909,0.17131,0.06477,0.98309
-0.20603,0.97854,0.00301,0.19574,0.03820,0.97991
-0.21867,0.97457,0.04888,0.23025,0.00286,0.97313
-0.28333,0.68776,0.66836,0.32317,-0.58769,0.74174
-0.30160,0.67609,0.67226,0.33898,-0.58299,0.73839
-0.31367,0.66771,0.67511,0.34931,-0.57999,0.73593
-0.32078,0.65562,0.68356,0.35841,-0.58401,0.72834
-0.32668,0.64172,0.69388,0.36222,-0.59310,0.71905
-0.33511,0.62671,0.70352,0.36885,-0.59983,0.71004
-0.47988,0.46783,0.74219,0.54673,-0.50214,0.67002
-0.49603,0.46994,0.73015,0.52751,-0.50484,0.68329
-0.51102,0.47431,0.71686,0.50319,-0.51107,0.69686
-0.66102,0.62363,0.41730,0.18878,-0.40002,0.89685
-0.64823,0.65201,0.39330,0.14212,-0.40385,0.90372
-0.63082,0.53559,0.56143,0.33458,-0.46508,0.81961
-0.62221,0.54760,0.55946,0.34425,-0.45045,0.82377
-0.38587,0.86088,0.33166,0.10111,-0.31787,0.94273
-0.38744,0.85890,0.33495,0.10681,-0.31905,0.94170
-0.39362,0.85486,0.33805,0.12682,-0.31372,0.94101
-0.39083,0.85350,0.34466,0.15170,-0.30960,0.93869
-0.38956,0.85172,0.35046,0.17277,-0.30619,0.93616
-0.41575,0.84037,0.34775,0.19539,-0.29090,0.93659
-0.41945,0.83644,0.35275,0.20866,-0.28934,0.93421
-0.47980,0.72939,0.48763,0.15639,-0.47579,0.86555
-0.50552,0.70116,0.50282,0.21166,-0.46418,0.86008
-0.50182,0.70619,0.49947,0.22362,-0.45189,0.86359
-0.23642,0.84060,0.48733,0.14127,-0.46648,0.87317
0.15208,0.96152,0.22879,-0.62479,-0.08584,0.77606
-0.27027,0.88135,0.38752,0.04565,-0.39031,0.91955
-0.26312,0.89025,0.37177,0.08235,-0.36322,0.92806
-0.25990,0.90053,0.34857,0.13041,-0.32493,0.93670
-0.25139,0.90244,0.34986,0.18906,-0.30872,0.93217
-0.36256,0.63339,0.68364,0.06825,-0.71353,0.69729
-0.38352,0.61825,0.68606,0.05456,-0.72640,0.68510
-0.39864,0.61447,0.68082,0.05073,-0.72644,0.68535
0.12612,0.99201,-0.00174,-0.50185,0.06531,0.86248
0.12880,0.89064,0.43609,-0.55138,-0.30119,0.77799
0.28546,0.94983,0.12781,-0.95010,0.26296,0.16779
0.26309,0.94836,0.17719,-0.96473,0.25695,0.05719
0.23986,0.94752,0.21135,-0.96718,0.25203,-0.03226
0.29471,0.93757,0.18468,-0.92178,0.32987,-0.20372
0.13301,0.98532,0.10704,-0.97718,0.11233,0.18029
0.03064,0.99561,0.08839,-0.91068,-0.00864,0.41303
-0.09192,0.99166,0.09037,-0.82103,-0.12683,0.55662
0.30597,0.77152,-0.55780,-0.92386,0.09911,-0.36968
0.65528,0.69962,-0.28486,-0.49096,0.10786,-0.86448
0.63899,0.70387,-0.31026,-0.49190,0.06382,-0.86831
0.62722,0.70032,-0.34080,-0.49549,0.02120,-0.86835
0.61720,0.69467,-0.36947,-0.49767,-0.01905,-0.86716
-0.38005,0.38550,-0.84081,-0.73682,-0.67568,0.02325
-0.76373,0.02607,-0.64501,-0.36130,-0.84529,0.39363
-0.80569,-0.03237,-0.59146,-0.26789,-0.87064,0.41257
-0.82226,-0.03309,-0.56814,-0.24446,-0.88098,0.40512
-0.83974,-0.05074,-0.54061,-0.21892,-0.87948,0.42260
-0.85725,-0.08263,-0.50823,-0.18226,-0.87444,0.44959
-0.86331,-0.08673,-0.49716,-0.16974,-0.87782,0.44790
-0.86967,-0.08907,-0.48553,-0.14697,-0.89226,0.42693
-0.87553,-0.10536,-0.47154,-0.10703,-0.90940,0.40192
-0.88105,-0.13406,-0.45363,-0.05243,-0.92541,0.37532
-0.87990,-0.47247,-0.05047,0.37902,-0.76195,0.52515
-0.88574,-0.46231,-0.04169,0.35727,-0.73631,0.57463
-0.89085,-0.45330,-0.03001,0.33701,-0.70373,0.62546
-0.91487,-0.40303,-0.02392,0.28245,-0.68123,0.67538
-0.92958,-0.36783,-0.02421,0.24517,-0.66596,0.70454
-0.93647,-0.34996,-0.02342,0.22269,-0.64484,0.73116
-0.95071,-0.30857,-0.03050,0.18044,-0.63055,0.75488
-0.96117,-0.27444,-0.02897,0.14628,-0.59568,0.78979
-0.96985,-0.24202,-0.02874,0.11643,-0.56367,0.81775
-0.97902,-0.20125,-0.03208,0.08390,-0.54152,0.83649
-0.98647,-0.16115,-0.03022,0.05793,-0.51500,0.85523
-0.99128,-0.13041,-0.01884,0.04749,-0.48699,0.87212
-0.90590,0.26686,-0.32884,-0.41795,-0.43810,0.79586
-0.89458,0.37329,-0.24571,-0.42315,-0.53065,0.73441
-0.89905,0.37020,-0.23378,-0.41365,-0.54313,0.73069
-0.90204,0.36357,-0.23270,-0.40816,-0.54299,0.73387
-0.89998,0.36895,-0.23218,-0.41120,-0.54167,0.73315
-0.89292,0.37960,-0.24207,-0.42506,-0.53358,0.73117
-0.88698,0.38745,-0.25128,-0.43723,-0.52944,0.72700
-0.87631,0.40489,-0.26106,-0.45584,-0.52157,0.72123
-0.85392,0.43825,-0.28065,-0.49213,-0.50471,0.70927
-0.83850,0.45929,-0.29321,-0.51540,-0.49384,0.70034
-0.82392,0.47541,-0.30844,-0.53781,-0.48441,0.69000
-0.80977,0.49175,-0.32009,-0.55758,-0.47505,0.68076
-0.79655,0.50476,-0.33275,-0.57625,-0.46744,0.67040
-0.78401,0.52000,-0.33900,-0.59190,-0.46168,0.66069
-0.77630,0.52601,-0.34738,-0.60307,-0.45935,0.65215
-0.77364,0.52585,-0.35350,-0.60835,-0.46043,0.64647
-0.77180,0.52809,-0.35418,-0.61176,-0.46477,0.64011
-0.77338,0.52634,-0.35333,-0.61162,-0.47291,0.63425
-0.77484,0.52481,-0.35242,-0.61110,-0.47917,0.63004
-0.77438,0.52557,-0.35229,-0.61195,-0.48063,0.62810
-0.77246,0.52781,-0.35316,-0.61417,-0.47942,0.62686
-0.76873,0.53217,-0.35476,-0.61829,-0.47642,0.62509
-0.76433,0.53794,-0.35556,-0.62260,-0.47214,0.62406
-0.76231,0.54129,-0.35481,-0.62447,-0.47109,0.62298
-0.76516,0.53729,-0.35474,-0.62142,-0.47220,0.62519
-0.76742,0.53444,-0.35419,-0.61942,-0.47542,0.62474
-0.76934,0.53241,-0.35307,-0.61733,-0.47737,0.62532
-0.76764,0.53661,-0.35041,-0.61861,-0.47748,0.62397
-0.76625,0.53871,-0.35022,-0.61988,-0.47626,0.62364
-0.76415,0.54172,-0.35016,-0.62203,-0.47520,0.62231
-0.76316,0.54358,-0.34943,-0.62309,-0.47565,0.62090
-0.72536,0.57739,-0.37479,-0.66495,-0.44692,0.59842
-0.71520,0.58401,-0.38395,-0.67415,-0.43152,0.59942
-0.70664,0.58921,-0.39178,-0.68233,-0.42086,0.59775
-0.70052,0.59546,-0.39332,-0.68728,-0.41452,0.59651
-0.69775,0.59617,-0.39715,-0.69028,-0.41139,0.59521
-0.69645,0.59602,-0.39966,-0.69285,-0.41347,0.59076
-0.70299,0.58806,-0.39999,-0.68809,-0.42016,0.59161
-0.70813,0.58269,-0.39877,-0.68356,-0.42426,0.59392
-0.71330,0.57721,-0.39754,-0.67971,-0.43140,0.59321
-0.72148,0.56669,-0.39789,-0.67225,-0.43553,0.59866
-0.72050,0.56340,-0.40431,-0.67424,-0.43285,0.59836
-0.71846,0.56543,-0.40509,-0.67597,-0.43031,0.59825
0.26999,0.95885,-0.08786,-0.86119,0.19966,-0.46743
0.23518,0.97186,0.01333,-0.85046,0.21240,-0.48125
0.22058,0.97248,0.07498,-0.84879,0.22926,-0.47643
0.20250,0.96839,0.14566,-0.84938,0.24772,-0.46603
0.18305,0.96314,0.19711,-0.85003,0.25579,-0.46046
0.29452,0.92829,0.22700,-0.78255,0.37061,-0.50026
0.29490,0.91355,0.28010,-0.74156,0.40367,-0.53586
-0.19473,0.93212,0.30534,-0.62421,0.12236,-0.77162
-0.14310,0.95937,0.24319,-0.70119,0.07514,-0.70901
-0.69121,0.69350,-0.20317,-0.55875,-0.69119,-0.45832
-0.71206,0.67184,-0.20397,-0.53509,-0.70735,-0.46188
-0.70249,0.68151,-0.20504,-0.55036,-0.70288,-0.45063
-0.61230,0.75481,-0.23528,-0.62382,-0.64406,-0.44276
-0.59611,0.76199,-0.25303,-0.62225,-0.63760,-0.45417
-0.62695,0.73268,-0.26480,-0.57588,-0.66477,-0.47586
-0.65840,0.71013,-0.24947,-0.53431,-0.67441,-0.50960
-0.70809,0.66810,-0.22858,-0.48802,-0.69699,-0.52540
-0.71028,0.66551,-0.22932,-0.48482,-0.69871,-0.52607
-0.71512,0.65830,-0.23505,-0.48430,-0.70909,-0.51249
-0.72914,0.64302,-0.23426,-0.47463,-0.72173,-0.50382
-0.71471,0.66188,-0.22606,-0.50542,-0.71216,-0.48721
-0.70762,0.67111,-0.22112,-0.52345,-0.70808,-0.47393
-0.59054,0.72490,-0.35466,-0.62260,-0.68886,-0.37127
-0.58109,0.72148,-0.37657,-0.62021,-0.69217,-0.36910
-0.56979,0.72107,-0.39420,-0.61446,-0.69235,-0.37827
-0.56845,0.71422,-0.40836,-0.59936,-0.69952,-0.38914
-0.55401,0.71568,-0.42530,-0.58819,-0.69802,-0.40842
-0.53308,0.72040,-0.44367,-0.57846,-0.69302,-0.43024
-0.50468,0.72884,-0.46270,-0.57678,-0.68345,-0.44746
-0.47188,0.73789,-0.48254,-0.58043,-0.67197,-0.45996
-0.45012,0.74538,-0.49173,-0.57888,-0.66286,-0.47489
-0.43360,0.75486,-0.49211,-0.57961,-0.65179,-0.48910
-0.44187,0.75568,-0.48343,-0.58295,-0.65148,-0.48553
-0.44036,0.76644,-0.46761,-0.59778,-0.63889,-0.48423
-0.42355,0.79331,-0.43734,-0.63090,-0.60477,-0.48602
-0.33177,0.84709,-0.41517,-0.71571,-0.51273,-0.47421
-0.31510,0.85400,-0.41401,-0.75884,-0.48870,-0.43051
-0.26910,0.94190,-0.20103,-0.38435,-0.29641,-0.87431
-0.27870,0.93984,-0.19757,-0.35707,-0.29238,-0.88714
-0.28339,0.93863,-0.19664,-0.34535,-0.29117,-0.89216
-0.28587,0.93806,-0.19574,-0.33647,-0.28952,-0.89609
-0.28667,0.94004,-0.18477,-0.32251,-0.27630,-0.90534
-0.28435,0.94359,-0.16968,-0.30670,-0.25721,-0.91639
-0.27887,0.95008,-0.13991,-0.29386,-0.22313,-0.92944
-0.14042,0.98095,-0.13425,-0.60804,-0.19245,-0.77023
-0.15312,0.97730,-0.14641,-0.65011,-0.21121,-0.72990
-0.14874,0.97677,-0.15429,-0.66277,-0.21426,-0.71752
-0.22775,0.97342,-0.02402,-0.54545,-0.14798,-0.82498
-0.23324,0.97242,-0.00063,-0.50149,-0.12084,-0.85668
-0.23850,0.97114,0.00212,-0.49947,-0.12079,-0.85787
-0.23855,0.97112,-0.00493,-0.52887,-0.13417,-0.83803
-0.22554,0.97415,-0.01252,-0.57374,-0.14320,-0.80642
-0.22644,0.97401,-0.00478,-0.62150,-0.14826,-0.76926
0.28915,0.93938,0.18426,-0.75407,0.34208,-0.56067
0.32373,0.92240,0.21066,-0.75483,0.38603,-0.53029
0.32398,0.92489,0.19905,-0.77320,0.38009,-0.50764
0.29418,0.95195,0.08519,-0.87538,0.30415,-0.37577
0.28789,0.95330,0.09129,-0.86860,0.30007,-0.39432
0.32734,0.93643,0.12623,-0.71456,0.33274,-0.61538
0.26119,0.96196,0.08012,-0.72732,0.25070,-0.63887
0.27622,0.95673,0.09148,-0.70431,0.26626,-0.65806
0.27720,0.95655,0.09046,-0.69262,0.26419,-0.67118
0.28828,0.95351,0.08782,-0.68900,0.27025,-0.67249
0.31871,0.94418,0.08341,-0.68110,0.28933,-0.67260
0.34993,0.93346,0.07875,-0.66142,0.30573,-0.68487
0.34661,0.93592,0.06262,-0.65566,0.28948,-0.69736
0.34462,0.93754,0.04751,-0.65467,0.27630,-0.70361
0.48402,0.87371,0.04864,-0.78435,0.45782,-0.41856
0.43434,0.89943,0.04873,-0.79830,0.40943,-0.44168
0.36338,0.92854,0.07590,-0.78628,0.34936,-0.50961
0.36687,0.92759,0.07056,-0.78527,0.34946,-0.51111
0.37177,0.92595,0.06638,-0.78427,0.35153,-0.51121
0.02590,0.99878,0.04215,-0.85893,0.04380,-0.51021
-0.00678,0.97146,-0.23709,-0.89805,-0.11020,-0.42587
0.00965,0.96769,-0.25196,-0.89561,-0.10370,-0.43258
0.01568,0.96893,-0.24685,-0.87354,-0.10685,-0.47488
0.02635,0.97483,-0.22140,-0.84008,-0.09845,-0.53346
0.04227,0.98380,-0.17423,-0.80061,-0.07097,-0.59497
0.02436,0.98834,-0.15029,-0.78059,-0.07512,-0.62051
0.00237,0.99069,-0.13609,-0.78336,-0.08275,-0.61604
-0.02983,0.99295,-0.11474,-0.80177,-0.09232,-0.59046
-0.01384,0.99360,-0.11208,-0.80054,-0.07817,-0.59416
0.00906,0.99565,-0.09272,-0.79810,-0.04867,-0.60056
0.06169,0.99740,-0.03716,-0.80739,0.02798,-0.58936
0.06819,0.99696,-0.03777,-0.83851,0.03676,-0.54365
0.01820,0.99709,-0.07400,-0.86859,-0.02089,-0.49510
-0.00364,0.99363,-0.11262,-0.89266,-0.05399,-0.44749
0.08683,0.98702,-0.13506,-0.88929,0.01569,-0.45707
0.07826,0.98573,-0.14905,-0.89132,0.00221,-0.45336
-0.10735,0.98267,-0.15111,-0.90096,-0.16042,-0.40315
